energy;Permutation_importance;Zone
10.79;0.00020166133656394263;background2
17.16;0.00020147646318885307;background3
20.98;0.00020146803242378697;Compton kb
16.50;0.000200866521570246;background3
12.11;0.000200538888560771;background2
17.40;0.00020052827081234954;background3
7.77;0.00019951019649771035;Cu
6.63;0.00019903436576615766;Fe ka
16.30;0.0001989007279449193;background3
17.76;0.00019807761481041843;Compton ka
22.86;0.0001977085337981033;Rayleigh kb
12.61;0.0001975022487057365;background2
13.37;0.00019686276504146793;Rb
16.16;0.00019663652797136986;background3
12.35;0.000196602851991237;background2
22.24;0.00019562201843300502;Rayleigh kb
1.78;0.00019544049803880596;Si
21.82;0.00019532643307817072;Compton kb
15.62;0.00019480784230149076;background3
22.26;0.00019478407773450642;Rayleigh kb
13.75;0.00019451052577462003;Sr
9.19;0.00019446172725188964;Zn kb
3.18;0.0001943206776873427;K
6.71;0.00019431360326218513;Fe kb
14.83;0.00019330683223943513;Zr
9.71;0.00019312376519309065;Zn kb
15.37;0.00019233710200217412;Zr
16.44;0.00019172171595264247;background3
22.12;0.0001915912760484393;Rayleigh kb
17.72;0.00019060249995578343;Compton ka
6.11;0.00019008501750119761;Mn
13.85;0.00018962123366603206;Sr
7.45;0.00018854845643427156;Ni
17.60;0.0001882970839111364;background3
2.80;0.0001866049656829411;Rh L + Ar
22.98;0.0001864793531073914;Rayleigh kb
10.55;0.00018643778014402877;background2
6.09;0.00018641817749116924;Mn
5.55;0.0001861745106456621;background1
4.22;0.00018593697912995983;Ti ka
14.07;0.00018560758543811974;Sr
1.44;0.00018456699986411077;Al
15.03;0.0001844005203281331;Zr
10.19;0.00018422684666486878;background2
22.72;0.0001839588317920711;Rayleigh kb
2.98;0.0001833306156386741;Rh L + Ar
20.64;0.0001830044241276937;Compton kb
5.67;0.000182912919666581;background1
9.15;0.00018265032633499393;Zn kb
7.35;0.00018201217204415502;Ni
7.99;0.00018132816118494963;Cu
11.73;0.00018112099202660903;background2
17.52;0.000180466612869598;background3
13.81;0.0001803960049176108;Sr
17.96;0.0001799355181798349;Compton ka
9.03;0.0001797141841792865;Zn ka
3.04;0.0001796575018189685;Rh L + Ar
10.05;0.00017958975424736323;background2
5.33;0.00017956914107878312;background1
3.64;0.00017863963386520698;Ca ka
13.05;0.00017858780998847483;Rb
22.20;0.00017846738433029385;Rayleigh kb
12.99;0.0001781511360851311;background2
16.84;0.0001780490220934768;background3
21.12;0.00017730133419430202;Compton kb
20.60;0.0001771112546891317;Compton kb
12.53;0.0001764695710883988;background2
21.04;0.00017637566776910994;Compton kb
15.57;0.00017624028598862566;background3
11.05;0.00017594499871195977;background2
13.73;0.00017528759988562408;Rb
2.10;0.000175106927577215;P
22.54;0.00017497757191603261;Rayleigh kb
12.07;0.00017486194892147198;background2
6.59;0.00017472344110428954;Fe ka
11.13;0.00017392787730012823;background2
1.60;0.00017352953730973746;Al
1.66;0.0001732097270675123;Si
22.60;0.00017222750842829025;Rayleigh kb
22.38;0.00017204061269736822;Rayleigh kb
14.05;0.00017184236245685057;Sr
21.14;0.00017160923250291647;Compton kb
12.49;0.00017141011746472584;background2
15.27;0.00017112468500612518;Zr
6.93;0.00017111517549379794;Fe kb
23.00;0.000170878219576408;Rayleigh kb
7.29;0.00017080552162364375;Ni
4.96;0.000170698505006812;
10.77;0.0001699911108676514;background2
3.08;0.00016846110784405005;Rh L + Ar
14.79;0.00016823686342220422;Zr
12.77;0.0001682076350760442;background2
20.96;0.00016802295499297;Compton kb
15.86;0.00016780540683355126;background3
11.79;0.00016742383651719567;background2
16.94;0.00016650926009008186;background3
20.76;0.00016629176764903957;Compton kb
11.27;0.00016591629551972967;background2
16.02;0.00016568725759477854;background3
15.45;0.00016480690326656135;Zr
21.84;0.00016455280320477788;Compton kb
2.82;0.00016444617140730426;Rh L + Ar
8.39;0.00016440791287275779;Zn ka
20.52;0.00016387580983293686;Rayleigh ka
13.07;0.0001632979842932268;Rb
5.63;0.00016322156062655987;background1
17.90;0.0001627615338081566;Compton ka
15.17;0.00016263404865327085;Zr
9.01;0.00016254573016822498;Zn ka
12.73;0.0001623098597145367;background2
4.80;0.00016229090732814935;
22.30;0.00016212161566216558;Rayleigh kb
15.88;0.00016210134222279974;background3
8.49;0.00016178129473937874;Zn ka
11.95;0.00016097277431050263;background2
14.99;0.00016076247154641889;Zr
16.88;0.00016020115678348144;background3
12.79;0.00015933213686075836;background2
16.04;0.00015894877600906534;background3
23.08;0.0001581210953876709;Rayleigh kb
9.89;0.00015783219525154275;background2
13.25;0.00015687965645471504;Rb
16.06;0.00015687658168728858;background3
9.51;0.00015674013692794763;Zn kb
14.55;0.00015668020473843153;Sr
10.91;0.00015637468024897746;background2
12.05;0.00015572308551243746;background2
13.15;0.00015558019001757248;Rb
14.59;0.00015494785739504773;Sr
18.18;0.00015473406485390768;Compton ka
8.47;0.00015440224107022516;Zn ka
15.01;0.00015420051708744733;Zr
10.33;0.0001541935972591638;background2
13.21;0.00015396236238752098;Rb
3.52;0.00015394318098973608;Ca ka
17.86;0.0001536918881567399;Compton ka
10.93;0.00015353381556352624;background2
22.94;0.00015320293261924766;Rayleigh kb
11.91;0.00015313848643242365;background2
15.82;0.0001529868630165087;background3
22.62;0.0001529668808757703;Rayleigh kb
8.33;0.00015290355955453012;Zn ka
6.21;0.00015256082840104632;Fe ka
11.25;0.00015252102561784674;background2
18.14;0.0001523260299726637;Compton ka
14.51;0.0001523189754920647;Sr
14.89;0.0001522499870923775;Zr
11.35;0.00015210530351536557;background2
22.52;0.00015178375739609474;Rayleigh kb
16.68;0.00015171298211009822;background3
17.08;0.0001516736953921646;background3
10.59;0.00015097605359146345;background2
20.54;0.0001499553437078022;Rayleigh ka
13.43;0.00014900211581798028;Rb
7.47;0.00014893627338574203;Ni
2.44;0.0001482512909566064;Rh L + Ar
16.22;0.00014817452340290302;background3
14.01;0.00014811667294873263;Sr
4.44;0.00014808160826613884;Ti ka
10.87;0.00014785707493798796;background2
