split_seed;Node;Local_Reaching_Centrality;Zone;Threshold;Operator;smx_seeds_used;smx_seed_number;method;model
0;Zn ka <= 1.46;0.001027390143102851;Zn ka;1.46;<=;4;10;perturbation;pls
0;Fe kb <= -4.57;0.0009298234248635971;Fe kb;-4.57;<=;4;10;perturbation;pls
0;background1 <= 1.61;0.000839810153547506;background1;1.61;<=;4;10;perturbation;pls
0;background3 > -0.62;0.0007906228137305005;background3;-0.62;>;4;10;perturbation;pls
0;background1 <= -0.97;0.0007782126228589734;background1;-0.97;<=;4;10;perturbation;pls
0;background1 <= -0.20;0.0007133335291396996;background1;-0.20;<=;4;10;perturbation;pls
0;background2 > -1.05;0.0007073048819426773;background2;-1.05;>;4;10;perturbation;pls
0;background3 <= 1.37;0.0006906340601724684;background3;1.37;<=;4;10;perturbation;pls
0;Ar ka + Ag L <= 0.30;0.0006648340837090199;Ar ka + Ag L;0.30;<=;4;10;perturbation;pls
0;background2 > -0.41;0.0006545941523308406;background2;-0.41;>;4;10;perturbation;pls
0;Ar ka + Ag L <= -0.34;0.0006540352702002395;Ar ka + Ag L;-0.34;<=;4;10;perturbation;pls
0;Zn kb <= -0.33;0.0006405724949861641;Zn kb;-0.33;<=;4;10;perturbation;pls
0;Ar ka + Ag L <= 1.17;0.0006097640889860963;Ar ka + Ag L;1.17;<=;4;10;perturbation;pls
0;background3 <= 3.14;0.0006074066242223283;background3;3.14;<=;4;10;perturbation;pls
0;background3 > 1.37;0.0005942575552273201;background3;1.37;>;4;10;perturbation;pls
0;background2 > 0.23;0.0005871929052177628;background2;0.23;>;4;10;perturbation;pls
0;Zn kb > 0.29;0.0005247399233159987;Zn kb;0.29;>;4;10;perturbation;pls
0;Ar ka + Ag L > -1.06;0.0005228980376837294;Ar ka + Ag L;-1.06;>;4;10;perturbation;pls
0;Ar ka + Ag L > -0.34;0.0005004784033251527;Ar ka + Ag L;-0.34;>;4;10;perturbation;pls
0;background2 <= 0.23;0.0004825898567827032;background2;0.23;<=;4;10;perturbation;pls
0;background3 <= -0.62;0.00048214160040121307;background3;-0.62;<=;4;10;perturbation;pls
0;Ar ka + Ag L > 0.30;0.0004805066357339197;Ar ka + Ag L;0.30;>;4;10;perturbation;pls
0;Zn kb <= 0.29;0.0004625726850666735;Zn kb;0.29;<=;4;10;perturbation;pls
0;background2 <= 0.96;0.00044946269084562113;background2;0.96;<=;4;10;perturbation;pls
0;background2 <= -0.41;0.0004172759564092959;background2;-0.41;<=;4;10;perturbation;pls
0;background3 > -2.74;0.00031364534372945563;background3;-2.74;>;4;10;perturbation;pls
0;Zn kb > -0.33;0.00031262433247240573;Zn kb;-0.33;>;4;10;perturbation;pls
0;Zn kb <= 1.04;0.00028889558617033016;Zn kb;1.04;<=;4;10;perturbation;pls
0;Zn kb > -0.98;1.4600810565082352e-05;Zn kb;-0.98;>;4;10;perturbation;pls
0;Class_B;0.0;;;;4;10;perturbation;pls
0;Class_A;0.0;;;;4;10;perturbation;pls
0;Ti ka <= -4.13;9.08403363948737;Ti ka;-4.13;<=;5;10;perturbation;pls
0;Ti ka <= 9.01;7.1121529135333095;Ti ka;9.01;<=;5;10;perturbation;pls
0;Ti ka > 9.01;6.290882499264035;Ti ka;9.01;>;5;10;perturbation;pls
0;Ti ka <= 19.94;5.572976519903044;Ti ka;19.94;<=;5;10;perturbation;pls
0;Ti ka > -28.37;4.839625284624512;Ti ka;-28.37;>;5;10;perturbation;pls
0;Ti ka > -4.13;3.7161156729612963;Ti ka;-4.13;>;5;10;perturbation;pls
0;Ca ka > -5.57;2.71123119975307;Ca ka;-5.57;>;5;10;perturbation;pls
0;Ca ka > -16.00;1.9299636460988474;Ca ka;-16.00;>;5;10;perturbation;pls
0;Cu ka > -10.06;1.6822538419369604;Cu ka;-10.06;>;5;10;perturbation;pls
0;Ca ka > -26.76;1.4550072277153085;Ca ka;-26.76;>;5;10;perturbation;pls
0;Ti kb > 2.01;1.24042019620647;Ti kb;2.01;>;5;10;perturbation;pls
0;Cu ka > -11.21;1.2206704340908487;Cu ka;-11.21;>;5;10;perturbation;pls
0;Ti kb <= -2.76;1.1296496603041306;Ti kb;-2.76;<=;5;10;perturbation;pls
0;Ca ka <= -16.00;1.0556211687179018;Ca ka;-16.00;<=;5;10;perturbation;pls
0;Cu ka > -12.03;0.8768139118299034;Cu ka;-12.03;>;5;10;perturbation;pls
0;Ca ka <= 36.42;0.8616492073720347;Ca ka;36.42;<=;5;10;perturbation;pls
0;Ti kb > -10.19;0.8360220376024184;Ti kb;-10.19;>;5;10;perturbation;pls
0;Ti kb > -2.76;0.8138706224106519;Ti kb;-2.76;>;5;10;perturbation;pls
0;Ti kb <= 2.01;0.8013430546278165;Ti kb;2.01;<=;5;10;perturbation;pls
0;Ti kb <= 6.99;0.7281454803771888;Ti kb;6.99;<=;5;10;perturbation;pls
0;Ca ka <= -5.57;0.6086236287753927;Ca ka;-5.57;<=;5;10;perturbation;pls
0;Ca kb > -2.28;0.4148592586447961;Ca kb;-2.28;>;5;10;perturbation;pls
0;Ca kb > -5.65;0.2815647717076516;Ca kb;-5.65;>;5;10;perturbation;pls
0;Ca kb > -8.80;0.18557065438183307;Ca kb;-8.80;>;5;10;perturbation;pls
0;Ag ka scattering <= 0.07;0.0817773557948523;Ag ka scattering;0.07;<=;5;10;perturbation;pls
0;Ca kb <= -5.65;0.07860884863940416;Ca kb;-5.65;<=;5;10;perturbation;pls
0;Ca kb <= 12.32;0.07674396777060274;Ca kb;12.32;<=;5;10;perturbation;pls
0;Fe ka > -18.70;0.07418068516741919;Fe ka;-18.70;>;5;10;perturbation;pls
0;Ca kb <= -2.28;0.06897306022408964;Ca kb;-2.28;<=;5;10;perturbation;pls
0;Cu ka <= -11.21;0.06824053966077077;Cu ka;-11.21;<=;5;10;perturbation;pls
0;Cu ka <= 0.06;0.06691135597967932;Cu ka;0.06;<=;5;10;perturbation;pls
0;Ag ka scattering <= 3.63;0.06603341288898357;Ag ka scattering;3.63;<=;5;10;perturbation;pls
0;Cu kb > -2.04;0.06501515702546863;Cu kb;-2.04;>;5;10;perturbation;pls
0;Cu ka <= -10.06;0.06363579896187703;Cu ka;-10.06;<=;5;10;perturbation;pls
0;Ag ka scattering <= 1.80;0.06293303348747464;Ag ka scattering;1.80;<=;5;10;perturbation;pls
0;Ag ka scattering > 0.07;0.05914775535138964;Ag ka scattering;0.07;>;5;10;perturbation;pls
0;Ag ka scattering > 1.80;0.05268918990057146;Ag ka scattering;1.80;>;5;10;perturbation;pls
0;Fe ka > -19.19;0.05164477517786601;Fe ka;-19.19;>;5;10;perturbation;pls
0;Fe ka > -19.70;0.05152422353812371;Fe ka;-19.70;>;5;10;perturbation;pls
0;Ag ka scattering > -1.93;0.0453432461462542;Ag ka scattering;-1.93;>;5;10;perturbation;pls
0;Cu kb > -2.66;0.03371130886113851;Cu kb;-2.66;>;5;10;perturbation;pls
0;Cu kb > -3.14;0.02420655311956407;Cu kb;-3.14;>;5;10;perturbation;pls
0;Fe kb > -5.19;0.013366745696375252;Fe kb;-5.19;>;5;10;perturbation;pls
0;Fe kb > -5.63;0.007199298268451157;Fe kb;-5.63;>;5;10;perturbation;pls
0;Cu kb <= -2.66;0.0068476168483565135;Cu kb;-2.66;<=;5;10;perturbation;pls
0;Cu kb <= -2.04;0.006473383410455151;Cu kb;-2.04;<=;5;10;perturbation;pls
0;Fe kb > -6.02;0.005874788134138285;Fe kb;-6.02;>;5;10;perturbation;pls
0;Zn ka > 0.09;0.005512488347195992;Zn ka;0.09;>;5;10;perturbation;pls
0;background1 > -0.20;0.004810293799372869;background1;-0.20;>;5;10;perturbation;pls
0;Cu kb <= 0.71;0.004374105502449261;Cu kb;0.71;<=;5;10;perturbation;pls
0;background1 > -0.97;0.0025501632839584343;background1;-0.97;>;5;10;perturbation;pls
0;Zn ka > -0.79;0.002435605447875018;Zn ka;-0.79;>;5;10;perturbation;pls
0;Zn ka > -1.67;0.0019665532902370547;Zn ka;-1.67;>;5;10;perturbation;pls
0;Zn ka <= -0.79;0.0019309778354773919;Zn ka;-0.79;<=;5;10;perturbation;pls
0;background1 > -1.72;0.0016859676980264116;background1;-1.72;>;5;10;perturbation;pls
0;Zn ka <= 0.09;0.0016476460983179237;Zn ka;0.09;<=;5;10;perturbation;pls
0;Fe ka <= -19.19;0.0012433815835134101;Fe ka;-19.19;<=;5;10;perturbation;pls
0;Fe kb <= -5.19;0.0012290691671037557;Fe kb;-5.19;<=;5;10;perturbation;pls
0;Fe kb <= -5.63;0.0012083261016169896;Fe kb;-5.63;<=;5;10;perturbation;pls
0;Fe ka <= -18.70;0.0012002271117873328;Fe ka;-18.70;<=;5;10;perturbation;pls
0;Zn ka <= 1.46;0.0011307057515666842;Zn ka;1.46;<=;5;10;perturbation;pls
0;Fe ka <= -18.01;0.001109672552408857;Fe ka;-18.01;<=;5;10;perturbation;pls
0;background1 <= 1.61;0.0009087132163834114;background1;1.61;<=;5;10;perturbation;pls
0;Fe kb <= -4.57;0.0009077459790785014;Fe kb;-4.57;<=;5;10;perturbation;pls
0;background1 <= -0.97;0.0008323482300117626;background1;-0.97;<=;5;10;perturbation;pls
0;background3 > -0.62;0.000763412865155707;background3;-0.62;>;5;10;perturbation;pls
0;background1 <= -0.20;0.000745675845339805;background1;-0.20;<=;5;10;perturbation;pls
0;background2 > -1.05;0.000717587249048037;background2;-1.05;>;5;10;perturbation;pls
0;Ar ka + Ag L <= 0.30;0.0006888510632908682;Ar ka + Ag L;0.30;<=;5;10;perturbation;pls
0;Ar ka + Ag L <= -0.34;0.0006741127390982391;Ar ka + Ag L;-0.34;<=;5;10;perturbation;pls
0;background3 <= 1.37;0.0006634303861363341;background3;1.37;<=;5;10;perturbation;pls
0;background2 > -0.41;0.0006605673454311374;background2;-0.41;>;5;10;perturbation;pls
0;background2 > 0.23;0.0006373584422312145;background2;0.23;>;5;10;perturbation;pls
0;Ar ka + Ag L <= 1.17;0.0006325690752535323;Ar ka + Ag L;1.17;<=;5;10;perturbation;pls
0;Zn kb <= -0.33;0.0006274411209062447;Zn kb;-0.33;<=;5;10;perturbation;pls
0;background3 <= 3.14;0.0006236053715419599;background3;3.14;<=;5;10;perturbation;pls
0;background3 > 1.37;0.0005840193972692217;background3;1.37;>;5;10;perturbation;pls
0;Ar ka + Ag L > -1.06;0.000548452838260927;Ar ka + Ag L;-1.06;>;5;10;perturbation;pls
0;Ar ka + Ag L > -0.34;0.0005313359788093085;Ar ka + Ag L;-0.34;>;5;10;perturbation;pls
0;Zn kb > 0.29;0.0005194250295838404;Zn kb;0.29;>;5;10;perturbation;pls
0;Ar ka + Ag L > 0.30;0.0005182478104700508;Ar ka + Ag L;0.30;>;5;10;perturbation;pls
0;background3 <= -0.62;0.0005165577802399233;background3;-0.62;<=;5;10;perturbation;pls
0;background2 <= 0.23;0.0005103141019566161;background2;0.23;<=;5;10;perturbation;pls
0;background2 <= 0.96;0.00045777478069002254;background2;0.96;<=;5;10;perturbation;pls
0;Zn kb <= 0.29;0.0004359829881601535;Zn kb;0.29;<=;5;10;perturbation;pls
0;background2 <= -0.41;0.00040881334123116437;background2;-0.41;<=;5;10;perturbation;pls
0;Zn kb > -0.33;0.0003355835640719477;Zn kb;-0.33;>;5;10;perturbation;pls
0;Zn kb <= 1.04;0.0003065716440976235;Zn kb;1.04;<=;5;10;perturbation;pls
0;background3 > -2.74;0.00030575690888139903;background3;-2.74;>;5;10;perturbation;pls
0;Zn kb > -0.98;1.4516796822374589e-05;Zn kb;-0.98;>;5;10;perturbation;pls
0;Class_B;0.0;;;;5;10;perturbation;pls
0;Class_A;0.0;;;;5;10;perturbation;pls
0;Ti ka <= -4.13;9.340848167257755;Ti ka;-4.13;<=;6;10;perturbation;pls
0;Ti ka <= 9.01;7.317078677622431;Ti ka;9.01;<=;6;10;perturbation;pls
0;Ti ka > 9.01;6.460850596651728;Ti ka;9.01;>;6;10;perturbation;pls
0;Ti ka <= 19.94;5.7075622714775855;Ti ka;19.94;<=;6;10;perturbation;pls
0;Ti ka > -28.37;4.937726752236062;Ti ka;-28.37;>;6;10;perturbation;pls
0;Ti ka > -4.13;3.7737322780249642;Ti ka;-4.13;>;6;10;perturbation;pls
0;Ca ka > -5.57;2.730114118397534;Ca ka;-5.57;>;6;10;perturbation;pls
0;Ca ka > -16.00;1.9193321569467885;Ca ka;-16.00;>;6;10;perturbation;pls
0;Cu ka > -10.06;1.6384297978616074;Cu ka;-10.06;>;6;10;perturbation;pls
0;Ca ka > -26.76;1.4693986811765465;Ca ka;-26.76;>;6;10;perturbation;pls
0;Ti kb > 2.01;1.2474022137551688;Ti kb;2.01;>;6;10;perturbation;pls
0;Cu ka > -11.21;1.230256513789927;Cu ka;-11.21;>;6;10;perturbation;pls
0;Ti kb <= -2.76;1.1536971462929426;Ti kb;-2.76;<=;6;10;perturbation;pls
0;Ca ka <= -16.00;1.0885396547760298;Ca ka;-16.00;<=;6;10;perturbation;pls
0;Cu ka > -12.03;0.9161424132624972;Cu ka;-12.03;>;6;10;perturbation;pls
0;Ca ka <= 36.42;0.8744214606542501;Ca ka;36.42;<=;6;10;perturbation;pls
0;Ti kb > -10.19;0.8678018733369449;Ti kb;-10.19;>;6;10;perturbation;pls
0;Ti kb > -2.76;0.8393741216467211;Ti kb;-2.76;>;6;10;perturbation;pls
0;Ti kb <= 2.01;0.8335375746686727;Ti kb;2.01;<=;6;10;perturbation;pls
0;Ti kb <= 6.99;0.7586934998361045;Ti kb;6.99;<=;6;10;perturbation;pls
0;Ca ka <= -5.57;0.6340816533258984;Ca ka;-5.57;<=;6;10;perturbation;pls
0;Ca kb > -2.28;0.43292072622028743;Ca kb;-2.28;>;6;10;perturbation;pls
0;Ca kb > -5.65;0.29253355902069106;Ca kb;-5.65;>;6;10;perturbation;pls
0;Ca kb > -8.80;0.19100476226771856;Ca kb;-8.80;>;6;10;perturbation;pls
0;Ca kb <= -5.65;0.08360003125254088;Ca kb;-5.65;<=;6;10;perturbation;pls
0;Ag ka scattering <= 0.07;0.08015284772614564;Ag ka scattering;0.07;<=;6;10;perturbation;pls
0;Ca kb <= 12.32;0.07846740263168066;Ca kb;12.32;<=;6;10;perturbation;pls
0;Fe ka > -18.70;0.07408508808902724;Fe ka;-18.70;>;6;10;perturbation;pls
0;Cu ka <= -11.21;0.07297494533283601;Cu ka;-11.21;<=;6;10;perturbation;pls
0;Cu ka <= 0.06;0.07267783842327379;Cu ka;0.06;<=;6;10;perturbation;pls
0;Ag ka scattering <= 3.63;0.07137565455898955;Ag ka scattering;3.63;<=;6;10;perturbation;pls
0;Ca kb <= -2.28;0.07079528196066483;Ca kb;-2.28;<=;6;10;perturbation;pls
0;Cu kb > -2.04;0.06824670725379885;Cu kb;-2.04;>;6;10;perturbation;pls
0;Ag ka scattering <= 1.80;0.06526009710646163;Ag ka scattering;1.80;<=;6;10;perturbation;pls
0;Cu ka <= -10.06;0.0647883957158616;Cu ka;-10.06;<=;6;10;perturbation;pls
0;Ag ka scattering > 0.07;0.06201084828721187;Ag ka scattering;0.07;>;6;10;perturbation;pls
0;Fe ka > -19.70;0.05754586137107864;Fe ka;-19.70;>;6;10;perturbation;pls
0;Ag ka scattering > 1.80;0.05737331494577012;Ag ka scattering;1.80;>;6;10;perturbation;pls
0;Fe ka > -19.19;0.056770228578348604;Fe ka;-19.19;>;6;10;perturbation;pls
0;Ag ka scattering > -1.93;0.04967171662286482;Ag ka scattering;-1.93;>;6;10;perturbation;pls
0;Cu kb > -2.66;0.03948404895712409;Cu kb;-2.66;>;6;10;perturbation;pls
0;Cu kb > -3.14;0.028663313805274832;Cu kb;-3.14;>;6;10;perturbation;pls
0;Fe kb > -5.19;0.013363852268014717;Fe kb;-5.19;>;6;10;perturbation;pls
0;Fe kb > -5.63;0.007266160183266951;Fe kb;-5.63;>;6;10;perturbation;pls
0;Cu kb <= -2.66;0.006716277060728841;Cu kb;-2.66;<=;6;10;perturbation;pls
0;Cu kb <= -2.04;0.00626113198589702;Cu kb;-2.04;<=;6;10;perturbation;pls
0;Zn ka > 0.09;0.0061016690112025785;Zn ka;0.09;>;6;10;perturbation;pls
0;Fe kb > -6.02;0.005809421056244737;Fe kb;-6.02;>;6;10;perturbation;pls
0;background1 > -0.20;0.004755407510389355;background1;-0.20;>;6;10;perturbation;pls
0;Cu kb <= 0.71;0.004592658114573131;Cu kb;0.71;<=;6;10;perturbation;pls
0;Zn ka > -0.79;0.0028014358874104144;Zn ka;-0.79;>;6;10;perturbation;pls
0;background1 > -0.97;0.0027418727731352947;background1;-0.97;>;6;10;perturbation;pls
0;Zn ka > -1.67;0.0022420653232410564;Zn ka;-1.67;>;6;10;perturbation;pls
0;Zn ka <= -0.79;0.002173338654012561;Zn ka;-0.79;<=;6;10;perturbation;pls
0;background1 > -1.72;0.00208238780954354;background1;-1.72;>;6;10;perturbation;pls
0;Zn ka <= 0.09;0.0016859159702369314;Zn ka;0.09;<=;6;10;perturbation;pls
0;Fe ka <= -18.70;0.0012834260389250486;Fe ka;-18.70;<=;6;10;perturbation;pls
0;Fe ka <= -19.19;0.0012420062957579942;Fe ka;-19.19;<=;6;10;perturbation;pls
0;Fe kb <= -5.19;0.0012415602279845258;Fe kb;-5.19;<=;6;10;perturbation;pls
0;Fe kb <= -5.63;0.0012097139376163548;Fe kb;-5.63;<=;6;10;perturbation;pls
0;Zn ka <= 1.46;0.0011579860241935226;Zn ka;1.46;<=;6;10;perturbation;pls
0;Fe ka <= -18.01;0.0010631453060660396;Fe ka;-18.01;<=;6;10;perturbation;pls
0;background1 <= 1.61;0.0009314411091195387;background1;1.61;<=;6;10;perturbation;pls
0;Fe kb <= -4.57;0.0008842870792276552;Fe kb;-4.57;<=;6;10;perturbation;pls
0;background1 <= -0.97;0.0008520360263344048;background1;-0.97;<=;6;10;perturbation;pls
0;background3 > -0.62;0.0008264429217511608;background3;-0.62;>;6;10;perturbation;pls
0;background1 <= -0.20;0.0007879802055115176;background1;-0.20;<=;6;10;perturbation;pls
0;Ar ka + Ag L <= -0.34;0.0007237249410222806;Ar ka + Ag L;-0.34;<=;6;10;perturbation;pls
0;Ar ka + Ag L <= 0.30;0.0007232137927419115;Ar ka + Ag L;0.30;<=;6;10;perturbation;pls
0;background2 > -1.05;0.0007183824097726291;background2;-1.05;>;6;10;perturbation;pls
0;background2 > 0.23;0.0006963510398869279;background2;0.23;>;6;10;perturbation;pls
0;Ar ka + Ag L <= 1.17;0.0006687422184778793;Ar ka + Ag L;1.17;<=;6;10;perturbation;pls
0;Zn kb <= -0.33;0.0006204016597089665;Zn kb;-0.33;<=;6;10;perturbation;pls
0;background3 > 1.37;0.0006193811746962679;background3;1.37;>;6;10;perturbation;pls
0;background3 <= 1.37;0.000616815882742947;background3;1.37;<=;6;10;perturbation;pls
0;background2 > -0.41;0.0006075740907058534;background2;-0.41;>;6;10;perturbation;pls
0;background3 <= 3.14;0.0006013649224678512;background3;3.14;<=;6;10;perturbation;pls
0;Ar ka + Ag L > -1.06;0.0005885210790467663;Ar ka + Ag L;-1.06;>;6;10;perturbation;pls
0;Ar ka + Ag L > -0.34;0.0005781041305607141;Ar ka + Ag L;-0.34;>;6;10;perturbation;pls
0;Ar ka + Ag L > 0.30;0.000565240506941693;Ar ka + Ag L;0.30;>;6;10;perturbation;pls
0;background3 <= -0.62;0.00054461669674689;background3;-0.62;<=;6;10;perturbation;pls
0;Zn kb > 0.29;0.0005103702893451183;Zn kb;0.29;>;6;10;perturbation;pls
0;background2 <= 0.23;0.0005048995955113912;background2;0.23;<=;6;10;perturbation;pls
0;Zn kb <= 0.29;0.000464984470956952;Zn kb;0.29;<=;6;10;perturbation;pls
0;background2 <= 0.96;0.0004431028976103286;background2;0.96;<=;6;10;perturbation;pls
0;background2 <= -0.41;0.00040081325604879764;background2;-0.41;<=;6;10;perturbation;pls
0;Zn kb > -0.33;0.0003447679885613465;Zn kb;-0.33;>;6;10;perturbation;pls
0;background3 > -2.74;0.00030754337408056;background3;-2.74;>;6;10;perturbation;pls
0;Zn kb <= 1.04;0.0003057500550233408;Zn kb;1.04;<=;6;10;perturbation;pls
0;Zn kb > -0.98;1.4697060230898933e-05;Zn kb;-0.98;>;6;10;perturbation;pls
0;Class_B;0.0;;;;6;10;perturbation;pls
0;Class_A;0.0;;;;6;10;perturbation;pls
0;Ti ka <= -4.13;9.196762551418917;Ti ka;-4.13;<=;7;10;perturbation;pls
0;Ti ka <= 9.01;7.22483209045389;Ti ka;9.01;<=;7;10;perturbation;pls
0;Ti ka > 9.01;6.386756013356285;Ti ka;9.01;>;7;10;perturbation;pls
0;Ti ka <= 19.94;5.646632384391;Ti ka;19.94;<=;7;10;perturbation;pls
0;Ti ka > -28.37;4.8955095426926265;Ti ka;-28.37;>;7;10;perturbation;pls
0;Ti ka > -4.13;3.7672726176759994;Ti ka;-4.13;>;7;10;perturbation;pls
0;Ca ka > -5.57;2.7617080825182785;Ca ka;-5.57;>;7;10;perturbation;pls
0;Ca ka > -16.00;1.9783963587529967;Ca ka;-16.00;>;7;10;perturbation;pls
0;Cu ka > -10.06;1.692205137404384;Cu ka;-10.06;>;7;10;perturbation;pls
0;Ca ka > -26.76;1.5022332452515665;Ca ka;-26.76;>;7;10;perturbation;pls
0;Cu ka > -11.21;1.2497942407569707;Cu ka;-11.21;>;7;10;perturbation;pls
0;Ti kb > 2.01;1.2428565248000605;Ti kb;2.01;>;7;10;perturbation;pls
0;Ti kb <= -2.76;1.149224040188095;Ti kb;-2.76;<=;7;10;perturbation;pls
0;Ca ka <= -16.00;1.0811898135168272;Ca ka;-16.00;<=;7;10;perturbation;pls
0;Cu ka > -12.03;0.8963304659157397;Cu ka;-12.03;>;7;10;perturbation;pls
0;Ca ka <= 36.42;0.8525959874400225;Ca ka;36.42;<=;7;10;perturbation;pls
0;Ti kb > -10.19;0.8430620329139507;Ti kb;-10.19;>;7;10;perturbation;pls
0;Ti kb > -2.76;0.8238786416754941;Ti kb;-2.76;>;7;10;perturbation;pls
0;Ti kb <= 2.01;0.8145765652445682;Ti kb;2.01;<=;7;10;perturbation;pls
0;Ti kb <= 6.99;0.7443073006688684;Ti kb;6.99;<=;7;10;perturbation;pls
0;Ca ka <= -5.57;0.623451916543044;Ca ka;-5.57;<=;7;10;perturbation;pls
0;Ca kb > -2.28;0.42504827982773;Ca kb;-2.28;>;7;10;perturbation;pls
0;Ca kb > -5.65;0.2883465727298694;Ca kb;-5.65;>;7;10;perturbation;pls
0;Ca kb > -8.80;0.18981556341355582;Ca kb;-8.80;>;7;10;perturbation;pls
0;Ca kb <= -5.65;0.08430377721972608;Ca kb;-5.65;<=;7;10;perturbation;pls
0;Ag ka scattering <= 0.07;0.0828011312713898;Ag ka scattering;0.07;<=;7;10;perturbation;pls
0;Ca kb <= 12.32;0.07895801647484775;Ca kb;12.32;<=;7;10;perturbation;pls
0;Fe ka > -18.70;0.07441638161991085;Fe ka;-18.70;>;7;10;perturbation;pls
0;Cu ka <= -11.21;0.07279662578434877;Cu ka;-11.21;<=;7;10;perturbation;pls
0;Cu ka <= 0.06;0.07186801411405966;Cu ka;0.06;<=;7;10;perturbation;pls
0;Ag ka scattering <= 3.63;0.07154710150845074;Ag ka scattering;3.63;<=;7;10;perturbation;pls
