energy;VIP_Score;Zone
23;0.3861468173235079;Rh kb Rayleigh
8.08;0.3856945425603389;Cu
8.72;0.38443222667030497;Zn
16.48;0.38304492329175877;background3
18.5;0.3829083903980469;Rh ka Compton
16.28;0.3819841006952017;background3
2.68;0.3817095377221163;Cl
19.54;0.3813251797923636;Rh ka Compton
3.92;0.3803205060658146;Ca kb
16.66;0.3764934248470693;background3
4.74;0.37623121092461853;background1
7.28;0.3756983825707789;Fe kb
2.7;0.3750678542642718;Cl
22.42;0.3748723508162599;Rh kb Rayleigh
3.72;0.3739498103538888;K kb + Ca ka
20.46;0.3737907113115312;Rh ka Rayleigh
19.72;0.3728978330674628;Rh ka Compton
18.78;0.37260261596553357;Rh ka Compton
8.28;0.37210508110151813;Cu
22.48;0.37206688714887326;Rh kb Rayleigh
21.64;0.37193944006279583;Rh kb Compton
15.34;0.3714584831777085;background3
2.12;0.3694553300774797;S
5.74;0.36732257313121464;Mn
7.6;0.36726839524495186;Cu
20.54;0.3665029035683367;Rh ka Rayleigh
17.36;0.3663499548311442;Rh ka Compton
21.6;0.36460633510897267;Rh kb Compton
2.74;0.36450241102633574;Cl
5.3;0.36399544110882737;background1
6.08;0.3621669084839964;Fe ka
8.18;0.36155232196716697;Cu
16.26;0.35906641715753834;background3
14.6;0.3582907842705556;Rb kb
7.18;0.35671588778882185;Fe kb
22.66;0.3565120326521446;Rh kb Rayleigh
22.02;0.35550460997734545;Rh kb Compton
19.22;0.3541505562898693;Rh ka Compton
6;0.35230932805429793;Mn
12.04;0.35215478416841756;Br ka
13.78;0.35158514387337986;Rb ka + Br kb
22.86;0.3499111501295096;Rh kb Rayleigh
10.78;0.34964576138531267;background2
11.2;0.34819877300935237;background2
7.94;0.3464839758838915;Cu
3.46;0.34432637387475135;K kb + Ca ka
2.82;0.34368980431411694;Cl
14.44;0.34324189306626807;Sr ka
8.9;0.3430522094524138;background2
8.74;0.3427556417214711;Zn
17.82;0.34273518812945897;Rh ka Compton
2.16;0.3424634668009766;S
8.36;0.3422112562080841;Zn
16.9;0.3414591329161431;background3
10.9;0.3385857973260412;background2
7.98;0.3381167418916708;Cu
5.1;0.3376610398796995;background1
21.86;0.3352818603846454;Rh kb Compton
20.6;0.33520252555037616;Rh ka Rayleigh
12.06;0.33292036572163536;Br ka
18.7;0.3324434649882372;Rh ka Compton
14.62;0.33216394862752463;Rb kb
11.1;0.3319682052394216;background2
10.84;0.33065663435856746;background2
7.88;0.33019047530978374;Cu
3;0.3299983618304947;K ka
15.16;0.32765323379460154;Rb kb
19;0.32735483343952976;Rh ka Compton
5.42;0.3269129945085093;background1
18.96;0.32633398531746155;Rh ka Compton
22.18;0.32633270302364187;Rh kb Compton
12.78;0.32627749200473866;Rb ka + Br kb
9.16;0.32536588182202675;background2
9.52;0.32486814407388653;background2
18.4;0.3246946788817018;Rh ka Compton
8.68;0.3231106841357741;Zn
17.5;0.32162139755224683;Rh ka Compton
18.84;0.31961165100981026;Rh ka Compton
13.04;0.3189710538866717;Rb ka + Br kb
6.02;0.3176386266715863;Mn
15.64;0.3162875387705698;background3
13.64;0.31576924030814185;Rb ka + Br kb
15.2;0.31497320832390824;Rb kb
3.66;0.314759061681442;K kb + Ca ka
4.8;0.314255324622289;background1
21.58;0.3090900829541546;Rh kb Compton
5.94;0.30880960557904913;Mn
9.1;0.3085439213277852;background2
15.22;0.3085276463498195;Rb kb
9.28;0.30741973207577583;background2
8.02;0.30689704984823296;Cu
18.44;0.306009081481643;Rh ka Compton
12.56;0.3052566335192478;Rb ka + Br kb
6.5;0.30395961196859306;Fe ka
16.6;0.3019399631543319;background3
5.62;0.30160777126693594;background1
12.66;0.3014630344926741;Rb ka + Br kb
7.2;0.3011393806550604;Fe kb
12.82;0.3008518441807358;Rb ka + Br kb
12.94;0.29935990337944124;Rb ka + Br kb
8.46;0.29861658041321626;Zn
14.1;0.2961986872710818;Sr ka
4.3;0.29505320981766997;background1
8.14;0.29502700865831;Cu
9.34;0.2939492041692197;background2
4.64;0.2933934994599324;background1
8.86;0.2927784397388072;background2
10.26;0.2920527921125027;background2
8.1;0.2887360986897663;Cu
19.28;0.2878378093319087;Rh ka Compton
9.94;0.2876818407462209;background2
13.86;0.28750731704919164;Sr ka
16.02;0.2868726742680654;background3
22.14;0.28612851608139267;Rh kb Compton
17.16;0.2858337413981062;Rh ka Compton
21.2;0.2855442209613234;Rh kb Compton
14.54;0.2853928513661116;Rb kb
19.96;0.2851812628945868;Rh ka Rayleigh
7.54;0.28476969586962453;Cu
21.08;0.28306340675337155;Rh kb Compton
18.54;0.2824216376372095;Rh ka Compton
21.68;0.28203606053854097;Rh kb Compton
14.58;0.2815938704459201;Rb kb
4.38;0.28108569547182255;background1
16.84;0.27920282844707833;background3
13.16;0.27635747488177015;Rb ka + Br kb
18.88;0.275525442864447;Rh ka Compton
2.4;0.27522886758415044;Cl
4.7;0.2748852243295469;background1
9.18;0.27390695356578987;background2
6.56;0.2736542283292528;Fe ka
23.06;0.27305661726923436;Rh kb Rayleigh
20.28;0.26918594769488124;Rh ka Rayleigh
7.24;0.2683832139709125;Fe kb
5.82;0.2667458056056379;Mn
4;0.26644040444469647;Ca kb
5.14;0.2663402872460148;background1
23.04;0.26621767238630967;Rh kb Rayleigh
6.58;0.26562149954784176;Fe ka
7.7;0.2655462189682035;Cu
