A;0.3;0.31;0.38;0.44;0.62;0.73;0.7;0.68;0.64;0.53;0.45;0.47;0.45;0.49;0.41;0.49;0.54;0.72
A;0.3;0.31;0.34;0.505;0.665;0.745;0.765;0.745;0.675;0.63;0.53;0.48;0.46;0.46;0.465;0.49;0.49;0.565
B;0.25;0.32;0.365;0.465;0.59;0.755;0.74;0.675;0.595;0.605;0.495;0.475;0.435;0.405;0.395;0.405;0.445;0.495
B;0.26;0.29;0.35;0.445;0.585;0.7;0.73;0.725;0.605;0.515;0.515;0.435;0.46;0.44;0.45;0.4;0.45;0.565
B;0.265;0.315;0.355;0.43;0.595;0.66;0.72;0.66;0.665;0.555;0.545;0.495;0.425;0.425;0.415;0.47;0.48;0.58
B;0.225;0.295;0.335;0.52;0.56;0.66;0.635;0.715;0.585;0.53;0.51;0.49;0.435;0.43;0.47;0.485;0.48;0.52
B;0.265;0.28;0.395;0.475;0.6;0.71;0.78;0.67;0.6;0.555;0.54;0.435;0.505;0.41;0.43;0.44;0.515;0.545
B;0.24;0.33;0.395;0.51;0.65;0.76;0.785;0.725;0.72;0.605;0.555;0.53;0.49;0.395;0.445;0.5;0.565;0.575
B;0.235;0.285;0.375;0.46;0.525;0.615;0.705;0.635;0.64;0.575;0.545;0.475;0.425;0.405;0.455;0.435;0.48;0.545
B;0.305;0.32;0.42;0.5;0.635;0.78;0.79;0.68;0.71;0.595;0.505;0.51;0.455;0.465;0.48;0.46;0.515;0.555
B;0.3;0.29;0.365;0.42;0.67;0.67;0.72;0.695;0.675;0.57;0.54;0.475;0.485;0.415;0.445;0.475;0.475;0.595
B;0.295;0.315;0.36;0.54;0.605;0.695;0.79;0.72;0.655;0.63;0.525;0.465;0.485;0.44;0.51;0.465;0.475;0.565
B;0.28;0.285;0.33;0.485;0.625;0.69;0.805;0.72;0.67;0.54;0.485;0.52;0.445;0.41;0.465;0.47;0.525;0.605
B;0.255;0.255;0.355;0.515;0.575;0.735;0.73;0.75;0.685;0.58;0.51;0.445;0.39;0.47;0.41;0.455;0.505;0.47
B;0.285;0.315;0.32;0.5;0.525;0.69;0.675;0.695;0.625;0.625;0.545;0.53;0.405;0.435;0.475;0.445;0.53;0.605
B;0.245;0.305;0.35;0.49;0.615;0.81;0.75;0.705;0.655;0.525;0.515;0.435;0.4;0.445;0.475;0.465;0.555;0.575
B;0.275;0.35;0.395;0.455;0.615;0.72;0.75;0.665;0.645;0.565;0.555;0.445;0.465;0.455;0.45;0.4;0.485;0.525
B;0.25;0.29;0.33;0.53;0.565;0.715;0.71;0.675;0.59;0.62;0.47;0.51;0.435;0.43;0.395;0.405;0.52;0.555
B;0.24;0.305;0.365;0.515;0.595;0.68;0.74;0.715;0.62;0.515;0.505;0.43;0.435;0.46;0.45;0.505;0.47;0.555
B;0.235;0.27;0.335;0.43;0.565;0.625;0.67;0.695;0.625;0.555;0.54;0.53;0.395;0.445;0.435;0.52;0.465;0.56
B;0.255;0.29;0.315;0.48;0.61;0.64;0.75;0.75;0.595;0.615;0.6;0.45;0.43;0.4;0.47;0.395;0.49;0.615
B;0.285;0.305;0.345;0.43;0.62;0.7;0.67;0.655;0.65;0.59;0.495;0.49;0.505;0.47;0.43;0.465;0.51;0.49
B;0.3;0.26;0.44;0.495;0.58;0.78;0.75;0.78;0.74;0.58;0.505;0.48;0.445;0.45;0.42;0.405;0.525;0.545
B;0.24;0.28;0.375;0.445;0.515;0.65;0.705;0.665;0.695;0.51;0.51;0.47;0.45;0.48;0.42;0.44;0.525;0.55
B;0.255;0.34;0.39;0.435;0.57;0.7;0.73;0.74;0.585;0.625;0.545;0.485;0.45;0.43;0.45;0.4;0.53;0.565
B;0.25;0.275;0.385;0.455;0.55;0.665;0.72;0.71;0.675;0.535;0.51;0.495;0.415;0.385;0.445;0.49;0.485;0.5
B;0.285;0.37;0.39;0.52;0.615;0.655;0.805;0.715;0.585;0.575;0.47;0.445;0.46;0.45;0.45;0.4;0.505;0.59
B;0.255;0.325;0.4;0.465;0.605;0.7;0.685;0.68;0.61;0.56;0.535;0.48;0.44;0.48;0.44;0.47;0.505;0.63
B;0.255;0.275;0.395;0.5;0.555;0.755;0.735;0.72;0.585;0.635;0.495;0.48;0.46;0.475;0.495;0.485;0.535;0.605
B;0.28;0.295;0.38;0.505;0.595;0.675;0.73;0.7;0.685;0.495;0.52;0.46;0.515;0.415;0.42;0.47;0.485;0.52
B;0.23;0.305;0.335;0.425;0.58;0.735;0.675;0.705;0.625;0.56;0.6;0.435;0.41;0.445;0.45;0.485;0.435;0.54
B;0.245;0.31;0.365;0.535;0.685;0.73;0.855;0.725;0.655;0.605;0.54;0.52;0.44;0.455;0.435;0.46;0.51;0.57
B;0.3;0.31;0.33;0.46;0.68;0.56;0.7;0.72;0.67;0.57;0.55;0.58;0.41;0.35;0.46;0.46;0.47;0.61
B;0.24;0.33;0.36;0.445;0.52;0.635;0.655;0.715;0.65;0.6;0.485;0.435;0.45;0.4;0.46;0.445;0.5;0.515
B;0.29;0.23;0.37;0.46;0.61;0.7;0.72;0.7;0.65;0.54;0.49;0.48;0.42;0.37;0.41;0.51;0.47;0.59
B;0.275;0.31;0.365;0.525;0.62;0.68;0.835;0.73;0.665;0.61;0.54;0.5;0.43;0.435;0.485;0.485;0.48;0.54
B;0.295;0.305;0.395;0.46;0.635;0.685;0.835;0.725;0.615;0.595;0.535;0.495;0.49;0.44;0.43;0.455;0.515;0.55
B;0.245;0.34;0.34;0.465;0.67;0.72;0.785;0.725;0.725;0.6;0.525;0.415;0.485;0.415;0.445;0.415;0.445;0.575
B;0.22;0.29;0.34;0.42;0.6;0.7;0.61;0.63;0.57;0.56;0.51;0.47;0.45;0.39;0.4;0.48;0.54;0.5
B;0.255;0.28;0.35;0.43;0.51;0.585;0.72;0.7;0.61;0.49;0.505;0.53;0.42;0.43;0.46;0.445;0.47;0.535
B;0.27;0.33;0.34;0.5;0.61;0.6;0.69;0.76;0.63;0.54;0.49;0.49;0.39;0.46;0.4;0.42;0.5;0.47
B;0.24;0.27;0.37;0.53;0.6;0.63;0.75;0.64;0.6;0.54;0.41;0.49;0.42;0.47;0.41;0.41;0.5;0.53
